cond,kind,alpha,bt_version,ckpt,budget,train_seed,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10032,0,0.0,0,0,1,gun_kill,61.34999999999865,0.0,100.0,0.0,61.34999999999865,0.0,0.042483660130718956,0.018790849673202614,5328.571658895379
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10032,1,0.0,0,0,1,gun_kill,90.14999999999702,0.0,100.0,0.0,90.14999999999702,0.0,0.028888888888888888,0.006666666666666667,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10033,0,1.0,1,0,0,timeout,120.19999999999531,1.25,0.0,0.05,120.19999999999531,0.0,0.014143094841930116,0.004575707154742097,5743.128941966433
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10033,1,0.0,0,0,1,timeout,120.19999999999531,0.0,1.25,0.0,120.19999999999531,0.0,0.016638935108153077,0.004575707154742097,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10034,0,0.0,0,0,1,timeout,120.19999999999531,0.0,3.75,0.0,120.19999999999531,0.0,0.02329450915141431,0.0,5774.390697657547
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10034,1,0.5,0,1,0,collision,17.30000000000011,6.25,0.0,0.25,17.30000000000011,0.0,0.16279069767441862,0.029069767441860465,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10035,0,0.0,0,0,1,timeout,120.19999999999531,0.0,21.25,0.0,120.19999999999531,0.0,0.015806988352745424,0.0029118136439267887,5558.786554497949
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10035,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.016638935108153077,0.0,
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10036,0,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.008735440931780365,0.0,5368.7097739554
RL-s8-b25-a1.00,rl,1.0,2,results/es/ckpt_seed8_gen00025.npz,25,8,BT-v2,10036,1,0.5,0,1,0,timeout,120.19999999999531,0.0,0.0,0.0,120.19999999999531,0.0,0.007903494176372712,0.006239600665557404,
