cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
RL-s13-b200-a1.00,BT-v2,100,0.6375,0.5398129631827197,0.7250138248103593,0.7165354330708661,0.365,0.38325,9.58125,115.66049999999552,0.0,0.025295011292069167,0.03026415281514419
RL-s15-b100-a1.00,BT-v2,100,0.6375,0.5398129631827197,0.7250138248103593,0.7570093457943925,0.465,0.27925,6.98125,117.90199999999543,0.05620632633385981,0.025399854340317437,0.08816788043262758
HYB-s3-b300-a0.75,BT-v2,100,0.635,0.5372744952221603,0.7227372602619536,0.7327586206896551,0.42,0.30749999999999994,7.6875,116.29324999999548,0.0,0.03519855698761954,0.04474969130453678
RL-s16-b100-a1.00,BT-v2,100,0.635,0.5372744952221603,0.7227372602619536,0.7288135593220338,0.41,0.29675000000000007,7.41875,117.16549999999545,0.0,0.02662375035838964,0.029613547627731253
RL-s8-b100-a1.00,BT-v2,100,0.635,0.5372744952221603,0.7227372602619536,0.7288135593220338,0.41,0.24175000000000002,6.04375,116.12849999999551,0.0,0.02582993738822537,0.03110503426246978
RL-s8-b300-a1.00,BT-v2,100,0.635,0.5372744952221603,0.7227372602619536,0.7454545454545455,0.45,0.29100000000000004,7.275,116.22274999999547,0.0,0.0356074924454983,0.039242033199029
HYB-s1-b300-a0.50,BT-v2,100,0.6325,0.5347386096628117,0.720458113312337,0.7304347826086957,0.425,0.4594999999999999,11.4875,108.07599999999587,0.05266857284160522,0.048342275928643944,0.11844275608479475
RL-s5-b200-a1.00,BT-v2,100,0.6325,0.5347386096628117,0.720458113312337,0.71900826446281,0.395,0.32475000000000004,8.11875,116.6232499999955,0.0,0.028998820753983186,0.03860482913749442
RL-s6-b200-a1.00,BT-v2,100,0.6325,0.5347386096628117,0.720458113312337,0.7387387387387387,0.445,0.39925,9.98125,118.68274999999538,0.0,0.02637948822069034,0.034501549073910336
HYB-s8-b100-a0.75,BT-v2,100,0.63,0.532205295809429,0.7181763946567546,0.7363636363636363,0.45,0.26325,6.58125,116.34974999999548,2.0798668885191e-05,0.0291933732110886,0.035614530714634926
SHD-s0-b300,BT-v2,100,0.63,0.532205295809429,0.7181763946567546,0.7241379310344828,0.42,0.23349999999999993,5.8375,109.97724999999575,0.0,0.0,0.0071489143188151125
RL-s12-b200-a1.00,BT-v2,100,0.6275,0.5296745432382552,0.7158921147189632,0.7217391304347827,0.425,1.092499999999999,27.3125,109.1079999999959,0.0034089018302828605,0.03239122928033513,0.051488406797373446
