opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b200-a0.25,0.6425,0.5025,0.14,100,1.2687445006552125e-07,0.001090232149413024,True
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b200-a0.50,0.6425,0.54,0.10249999999999992,100,0.0001444607542192065,0.9693316608108756,False
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b200-a0.75,0.6425,0.65,-0.007500000000000062,100,0.6481526177997956,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b300-a0.25,0.6425,0.5125,0.13,100,1.4413368512331492e-06,0.011633029726302747,True
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b300-a0.50,0.6425,0.5575,0.08499999999999996,100,0.0008326216367305647,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s5-b300-a0.75,0.6425,0.6725,-0.030000000000000027,100,0.15096881022550915,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b100-a0.25,0.6425,0.5275,0.11499999999999999,100,5.8962746432975544e-06,0.04546617377446744,True
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b100-a0.50,0.6425,0.55,0.09249999999999992,100,0.00010356306036417962,0.708656456256446,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b100-a0.75,0.6425,0.6475,-0.0050000000000000044,100,0.8356467148505702,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b200-a0.25,0.6425,0.525,0.11749999999999994,100,2.443575995707955e-06,0.01935800903799842,True
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b200-a0.50,0.6425,0.5625,0.07999999999999996,100,0.004875702633104338,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b200-a0.75,0.6425,0.68,-0.03750000000000009,100,0.1026904139534198,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b300-a0.25,0.6425,0.545,0.09749999999999992,100,0.00011086924626071714,0.7559065210055694,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b300-a0.50,0.6425,0.6025,0.039999999999999925,100,0.18520146124003034,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s6-b300-a0.75,0.6425,0.7225,-0.08000000000000007,100,0.0016410663350316225,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b100-a0.25,0.6425,0.4725,0.16999999999999998,100,4.901123401659994e-08,0.0004311028144100131,True
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b100-a0.50,0.6425,0.4525,0.18999999999999995,100,1.4970459339399514e-09,1.4049776090026444e-05,True
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b100-a0.75,0.6425,0.465,0.17749999999999994,100,7.702362334520278e-08,0.0006705676648433354,True
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b200-a0.25,0.6425,0.5175,0.125,100,1.0844513257946935e-05,0.08187607509749936,False
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b200-a0.50,0.6425,0.495,0.14749999999999996,100,1.2710804624975125e-06,0.01030210714854234,True
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b200-a0.75,0.6425,0.53,0.11249999999999993,100,0.0006328897116234627,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b300-a0.25,0.6425,0.5025,0.14,100,6.954131615389906e-07,0.005735767756373594,True
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b300-a0.50,0.6425,0.56,0.0824999999999999,100,0.003721154851617244,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s7-b300-a0.75,0.6425,0.6125,0.029999999999999916,100,0.3705766819448054,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s0-b0-a1.00,0.6425,0.4375,0.20499999999999996,100,2.255629408467058e-09,2.100667668105371e-05,True
BT-v2,HYB-s0-b200-a0.75,RL-s0-b100-a1.00,0.6425,0.45,0.19249999999999995,100,6.6007298198995e-07,0.005452862904218978,True
BT-v2,HYB-s0-b200-a0.75,RL-s0-b200-a1.00,0.6425,0.6625,-0.020000000000000018,100,0.36607059610253645,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s0-b300-a1.00,0.6425,0.72,-0.07750000000000001,100,0.0004978080528221868,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s1-b100-a1.00,0.6425,0.5475,0.09499999999999997,100,0.00019597310405235034,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s1-b200-a1.00,0.6425,0.725,-0.08250000000000002,100,0.0015014992385893452,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s1-b300-a1.00,0.6425,0.78,-0.13750000000000007,100,4.878536675029445e-07,0.004057966806289492,True
BT-v2,HYB-s0-b200-a0.75,RL-s2-b100-a1.00,0.6425,0.6425,0.0,100,0.9425432874545657,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s2-b200-a1.00,0.6425,0.7175,-0.07500000000000007,100,0.0033298815678708083,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s2-b300-a1.00,0.6425,0.74,-0.09750000000000003,100,0.0006853604232859303,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s3-b100-a1.00,0.6425,0.5025,0.14,100,3.337222727335359e-07,0.002806604313689037,True
BT-v2,HYB-s0-b200-a0.75,RL-s3-b200-a1.00,0.6425,0.67,-0.02750000000000008,100,0.18173457609553378,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s3-b300-a1.00,0.6425,0.7175,-0.07500000000000007,100,0.0009993515180730962,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s4-b100-a1.00,0.6425,0.5725,0.06999999999999995,100,0.013748898885131559,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s4-b200-a1.00,0.6425,0.6275,0.015000000000000013,100,0.7529790477354092,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s4-b300-a1.00,0.6425,0.7475,-0.1050000000000001,100,0.0002279465413425594,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s5-b100-a1.00,0.6425,0.67,-0.02750000000000008,100,0.253833760855385,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s5-b200-a1.00,0.6425,0.6325,0.010000000000000009,100,0.7865077987076343,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s5-b300-a1.00,0.6425,0.6775,-0.03500000000000003,100,0.13195604661499225,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s6-b100-a1.00,0.6425,0.6825,-0.040000000000000036,100,0.07463030713387495,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s6-b200-a1.00,0.6425,0.6325,0.010000000000000009,100,0.9537704653896792,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s6-b300-a1.00,0.6425,0.7275,-0.08500000000000008,100,0.0028272584981061666,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s7-b100-a1.00,0.6425,0.44,0.20249999999999996,100,8.401567948480127e-10,7.961325787979768e-06,True
BT-v2,HYB-s0-b200-a0.75,RL-s7-b200-a1.00,0.6425,0.465,0.17749999999999994,100,2.253991978917251e-07,0.0019122867949133958,True
BT-v2,HYB-s0-b200-a0.75,RL-s7-b300-a1.00,0.6425,0.6475,-0.0050000000000000044,100,0.6136538049218068,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s0-b300-a0.50,0.53,0.6,-0.06999999999999995,100,0.005162871222165962,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s0-b300-a0.75,0.53,0.7025,-0.1725,100,5.18810793505878e-08,0.0004559309253329656,True
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b100-a0.25,0.53,0.5225,0.007500000000000062,100,0.496995158159254,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b100-a0.50,0.53,0.5525,-0.022499999999999964,100,0.26056308405584283,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b100-a0.75,0.53,0.5875,-0.057499999999999996,100,0.015839308149429535,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b200-a0.25,0.53,0.5175,0.012500000000000067,100,0.6082066335804275,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b200-a0.50,0.53,0.5975,-0.0675,100,0.025350282347116164,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b200-a0.75,0.53,0.6775,-0.14749999999999996,100,4.037620257746207e-07,0.003377065583578927,True
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b300-a0.25,0.53,0.555,-0.025000000000000022,100,0.5728278683571026,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b300-a0.50,0.53,0.6325,-0.10249999999999992,100,0.00047030377283991195,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s1-b300-a0.75,0.53,0.665,-0.135,100,4.971582260818314e-06,0.038609307837515025,True
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b100-a0.25,0.53,0.525,0.0050000000000000044,100,0.6315821824358863,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b100-a0.50,0.53,0.5625,-0.03249999999999997,100,0.18141005304693336,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b100-a0.75,0.53,0.67,-0.14,100,3.956556081342258e-07,0.0033108461288672017,True
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b200-a0.25,0.53,0.545,-0.015000000000000013,100,0.5453305433788657,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b200-a0.50,0.53,0.5675,-0.03749999999999998,100,0.1416337712803711,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b200-a0.75,0.53,0.6825,-0.15249999999999997,100,3.0739952969943576e-07,0.002591070635836544,True
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b300-a0.25,0.53,0.55,-0.020000000000000018,100,0.5564210450852343,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b300-a0.50,0.53,0.595,-0.06499999999999995,100,0.0036962478749059495,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s2-b300-a0.75,0.53,0.6725,-0.14249999999999996,100,4.929916811097015e-07,0.004099718820108278,True
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b100-a0.25,0.53,0.5075,0.022500000000000075,100,0.3166512480499807,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b100-a0.50,0.53,0.4875,0.04250000000000004,100,0.11093205159281573,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b100-a0.75,0.53,0.5575,-0.02749999999999997,100,0.28721940477404007,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b200-a0.25,0.53,0.4775,0.05250000000000005,100,0.013163331992687535,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b200-a0.50,0.53,0.49,0.040000000000000036,100,0.08348024063848682,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b200-a0.75,0.53,0.5475,-0.01749999999999996,100,0.4052557055483966,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b300-a0.25,0.53,0.53,0.0,100,0.9517521574843194,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b300-a0.50,0.53,0.5,0.030000000000000027,100,0.25481681820538316,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s3-b300-a0.75,0.53,0.635,-0.10499999999999998,100,0.00021050528652231785,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b100-a0.25,0.53,0.515,0.015000000000000013,100,0.47396993860574077,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b100-a0.50,0.53,0.545,-0.015000000000000013,100,0.5036889686699316,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b100-a0.75,0.53,0.5975,-0.0675,100,0.006212523421024532,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b200-a0.25,0.53,0.525,0.0050000000000000044,100,0.718641249294212,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b200-a0.50,0.53,0.555,-0.025000000000000022,100,0.3713491094761925,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b200-a0.75,0.53,0.675,-0.14500000000000002,100,1.7444053187100698e-06,0.013979664224142499,True
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b300-a0.25,0.53,0.545,-0.015000000000000013,100,0.40891332260269075,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b300-a0.50,0.53,0.61,-0.07999999999999996,100,0.0008055212108642851,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s4-b300-a0.75,0.53,0.7375,-0.20750000000000002,100,2.503692242467439e-12,2.4974330118612705e-08,True
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b100-a0.25,0.53,0.55,-0.020000000000000018,100,0.5008186457163588,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b100-a0.50,0.53,0.6225,-0.09250000000000003,100,0.0010288246168604564,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b100-a0.75,0.53,0.6925,-0.16249999999999998,100,9.64395022150858e-08,0.0008346838916715675,True
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b200-a0.25,0.53,0.5025,0.02750000000000008,100,0.10923541910340973,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b200-a0.50,0.53,0.54,-0.010000000000000009,100,0.7324782865458453,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b200-a0.75,0.53,0.65,-0.12,100,4.896217701256677e-06,0.03804361153876438,True
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b300-a0.25,0.53,0.5125,0.01750000000000007,100,0.38629681397576987,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b300-a0.50,0.53,0.5575,-0.02749999999999997,100,0.24048112916099762,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s5-b300-a0.75,0.53,0.6725,-0.14249999999999996,100,1.5051066865664798e-08,0.00013579072526202782,True
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b100-a0.25,0.53,0.5275,0.0025000000000000577,100,0.7963965975599379,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b100-a0.50,0.53,0.55,-0.020000000000000018,100,0.3904686791402534,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b100-a0.75,0.53,0.6475,-0.11749999999999994,100,8.818832040981546e-05,0.6074411509828089,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b200-a0.25,0.53,0.525,0.0050000000000000044,100,0.8621078555563093,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b200-a0.50,0.53,0.5625,-0.03249999999999997,100,0.12645465375223924,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b200-a0.75,0.53,0.68,-0.15000000000000002,100,1.4551151126821466e-07,0.0012461605825009904,True
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b300-a0.25,0.53,0.545,-0.015000000000000013,100,0.42926645380042283,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b300-a0.50,0.53,0.6025,-0.07250000000000001,100,0.002782384330779703,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s6-b300-a0.75,0.53,0.7225,-0.1925,100,1.0388997064112167e-09,9.81136882734753e-06,True
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b100-a0.25,0.53,0.4725,0.05750000000000005,100,0.015611208399059419,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b100-a0.50,0.53,0.4525,0.07750000000000001,100,0.003193241408030033,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b100-a0.75,0.53,0.465,0.065,100,0.01646549111512089,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b200-a0.25,0.53,0.5175,0.012500000000000067,100,0.3886561310054041,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b200-a0.50,0.53,0.495,0.03500000000000003,100,0.1502799438108736,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b200-a0.75,0.53,0.53,0.0,100,0.9482080932626901,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b300-a0.25,0.53,0.5025,0.02750000000000008,100,0.3584332294716659,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b300-a0.50,0.53,0.56,-0.030000000000000027,100,0.40435465499123024,1.0,False
BT-v2,HYB-s0-b300-a0.25,HYB-s7-b300-a0.75,0.53,0.6125,-0.08250000000000002,100,0.0011150508782225563,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s0-b0-a1.00,0.53,0.4375,0.09250000000000003,100,0.0027520097706482155,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s0-b100-a1.00,0.53,0.45,0.08000000000000002,100,0.008393490912630466,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s0-b200-a1.00,0.53,0.6625,-0.13249999999999995,100,6.450843408166741e-06,0.04960698580880224,True
BT-v2,HYB-s0-b300-a0.25,RL-s0-b300-a1.00,0.53,0.72,-0.18999999999999995,100,4.062808157891802e-10,3.886076003023509e-06,True
BT-v2,HYB-s0-b300-a0.25,RL-s1-b100-a1.00,0.53,0.5475,-0.01749999999999996,100,0.5866714751715851,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s1-b200-a1.00,0.53,0.725,-0.19499999999999995,100,3.5335069938732324e-09,3.2660205144370284e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s1-b300-a1.00,0.53,0.78,-0.25,100,3.6835173678088743e-14,3.736191666168541e-10,True
BT-v2,HYB-s0-b300-a0.25,RL-s2-b100-a1.00,0.53,0.6425,-0.11249999999999993,100,0.00013535895937949146,0.912454745177152,False
BT-v2,HYB-s0-b300-a0.25,RL-s2-b200-a1.00,0.53,0.7175,-0.1875,100,2.054177288299441e-09,1.9171636631698683e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s2-b300-a1.00,0.53,0.74,-0.20999999999999996,100,1.0717933581340951e-09,1.0118801094143992e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s3-b100-a1.00,0.53,0.5025,0.02750000000000008,100,0.2757674404752778,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s3-b200-a1.00,0.53,0.67,-0.14,100,3.6553377332613994e-06,0.028657847828769373,True
BT-v2,HYB-s0-b300-a0.25,RL-s3-b300-a1.00,0.53,0.7175,-0.1875,100,2.3920427195589594e-09,2.2257957505496115e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s4-b100-a1.00,0.53,0.5725,-0.04249999999999998,100,0.06920785812581676,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s4-b200-a1.00,0.53,0.6275,-0.09749999999999992,100,0.001711149978455781,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s4-b300-a1.00,0.53,0.7475,-0.21750000000000003,100,5.335388300742132e-10,5.082490895286954e-06,True
BT-v2,HYB-s0-b300-a0.25,RL-s5-b100-a1.00,0.53,0.67,-0.14,100,5.1032284083796955e-06,0.03960105244902644,True
BT-v2,HYB-s0-b300-a0.25,RL-s5-b200-a1.00,0.53,0.6325,-0.10249999999999992,100,0.00026300911778000046,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s5-b300-a1.00,0.53,0.6775,-0.14749999999999996,100,4.3723460510574786e-07,0.003650034483422783,True
BT-v2,HYB-s0-b300-a0.25,RL-s6-b100-a1.00,0.53,0.6825,-0.15249999999999997,100,5.933847487803303e-08,0.0005201017323059595,True
BT-v2,HYB-s0-b300-a0.25,RL-s6-b200-a1.00,0.53,0.6325,-0.10249999999999992,100,0.00011301502834780102,0.7691802829351337,False
BT-v2,HYB-s0-b300-a0.25,RL-s6-b300-a1.00,0.53,0.7275,-0.1975,100,2.3463100254317626e-09,2.1839453716718847e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s7-b100-a1.00,0.53,0.44,0.09000000000000002,100,0.0005087210031939705,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s7-b200-a1.00,0.53,0.465,0.065,100,0.01762893754301849,1.0,False
BT-v2,HYB-s0-b300-a0.25,RL-s7-b300-a1.00,0.53,0.6475,-0.11749999999999994,100,8.564298773488248e-06,0.06520000656256603,False
BT-v2,HYB-s0-b300-a0.50,HYB-s0-b300-a0.75,0.6,0.7025,-0.10250000000000004,100,4.3220469609426354e-05,0.3075568617406779,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b100-a0.25,0.6,0.5225,0.07750000000000001,100,0.0032045190646487385,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b100-a0.50,0.6,0.5525,0.04749999999999999,100,0.09305606421834818,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b100-a0.75,0.6,0.5875,0.012499999999999956,100,0.6474573171869543,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b200-a0.25,0.6,0.5175,0.08250000000000002,100,0.004849074505689006,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b200-a0.50,0.6,0.5975,0.0024999999999999467,100,0.6832281668654856,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b200-a0.75,0.6,0.6775,-0.07750000000000001,100,0.0016272282376776374,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b300-a0.25,0.6,0.555,0.04499999999999993,100,0.09205201499930958,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b300-a0.50,0.6,0.6325,-0.03249999999999997,100,0.23869925631814715,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s1-b300-a0.75,0.6,0.665,-0.06500000000000006,100,0.005281554837475717,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b100-a0.25,0.6,0.525,0.07499999999999996,100,0.003335077037943979,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b100-a0.50,0.6,0.5625,0.03749999999999998,100,0.048106942554793475,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b100-a0.75,0.6,0.67,-0.07000000000000006,100,0.010270820904403061,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b200-a0.25,0.6,0.545,0.05499999999999994,100,0.03773619519802318,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b200-a0.50,0.6,0.5675,0.03249999999999997,100,0.14252111627144531,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b200-a0.75,0.6,0.6825,-0.08250000000000002,100,0.002907498160323547,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b300-a0.25,0.6,0.55,0.04999999999999993,100,0.030505610615639098,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b300-a0.50,0.6,0.595,0.0050000000000000044,100,0.862553797962829,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s2-b300-a0.75,0.6,0.6725,-0.07250000000000001,100,0.000801345414399479,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b100-a0.25,0.6,0.5075,0.09250000000000003,100,0.0031643048750770865,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b100-a0.50,0.6,0.4875,0.11249999999999999,100,1.48350432178357e-06,0.01195556132925379,True
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b100-a0.75,0.6,0.5575,0.04249999999999998,100,0.05392390821560803,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b200-a0.25,0.6,0.4775,0.1225,100,1.0678949886263444e-05,0.08069014534060658,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b200-a0.50,0.6,0.49,0.10999999999999999,100,1.237747547789732e-05,0.09296721831448677,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b200-a0.75,0.6,0.5475,0.05249999999999999,100,0.05407535239106261,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b300-a0.25,0.6,0.53,0.06999999999999995,100,0.00458340004435886,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b300-a0.50,0.6,0.5,0.09999999999999998,100,0.0005409417710851448,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s3-b300-a0.75,0.6,0.635,-0.03500000000000003,100,0.14414535039686135,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b100-a0.25,0.6,0.515,0.08499999999999996,100,0.0007155512986347267,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b100-a0.50,0.6,0.545,0.05499999999999994,100,0.03113056833304139,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b100-a0.75,0.6,0.5975,0.0024999999999999467,100,0.9004765101652394,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b200-a0.25,0.6,0.525,0.07499999999999996,100,0.019220863278522685,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b200-a0.50,0.6,0.555,0.04499999999999993,100,0.11067161528958763,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b200-a0.75,0.6,0.675,-0.07500000000000007,100,0.007829107298524474,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b300-a0.25,0.6,0.545,0.05499999999999994,100,0.023879230969614616,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b300-a0.50,0.6,0.61,-0.010000000000000009,100,0.807500854626484,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s4-b300-a0.75,0.6,0.7375,-0.13750000000000007,100,7.632109989453089e-08,0.0006646804589814695,True
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b100-a0.25,0.6,0.55,0.04999999999999993,100,0.0291913291097713,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b100-a0.50,0.6,0.6225,-0.022500000000000075,100,0.47044694067463333,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b100-a0.75,0.6,0.6925,-0.09250000000000003,100,0.0030189832919763184,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b200-a0.25,0.6,0.5025,0.09750000000000003,100,5.4441390462110096e-05,0.3838284056890263,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b200-a0.50,0.6,0.54,0.05999999999999994,100,0.005884042167175054,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b200-a0.75,0.6,0.65,-0.050000000000000044,100,0.062219406057444734,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b300-a0.25,0.6,0.5125,0.08750000000000002,100,0.0008734609138184001,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b300-a0.50,0.6,0.5575,0.04249999999999998,100,0.11709389265708685,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s5-b300-a0.75,0.6,0.6725,-0.07250000000000001,100,0.0021251160687981527,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b100-a0.25,0.6,0.5275,0.07250000000000001,100,0.005590199993241645,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b100-a0.50,0.6,0.55,0.04999999999999993,100,0.031186081883318034,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b100-a0.75,0.6,0.6475,-0.04749999999999999,100,0.10935328449051727,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b200-a0.25,0.6,0.525,0.07499999999999996,100,0.0034211942344522113,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b200-a0.50,0.6,0.5625,0.03749999999999998,100,0.08146957527045125,1.0,False
BT-v2,HYB-s0-b300-a0.50,HYB-s6-b200-a0.75,0.6,0.68,-0.08000000000000007,100,0.0011441732901830808,1.0,False
