cond,opponent,n_seeds,score,score_lo,score_hi,pure_winrate,draw_rate,wez_time,damage,surv_time,viol_deck,viol_over_g,viol_total
RL-s12-b300-a1.00,BT-v3,100,0.705,0.6093752356641972,0.7854574300709386,0.9555555555555556,0.55,2.5449999999999964,63.625,111.83624999999576,0.0,0.029353650710115024,0.050092945697504804
RL-s10-b300-a1.00,BT-v3,100,0.6675,0.5704802923344879,0.7521268857661718,0.9036144578313253,0.585,2.0317499999999975,50.79375,101.38174999999636,0.0,0.05624255335398875,0.06552815502000833
RL-s11-b300-a1.00,BT-v3,100,0.5975,0.49950184941030157,0.6882844184393363,0.9148936170212766,0.765,1.5634999999999986,39.0875,114.9024999999956,0.0,0.030483142725481648,0.04046175958058283
RL-s16-b300-a1.00,BT-v3,100,0.5825,0.4845486052278502,0.6743474675679972,0.9230769230769231,0.805,1.2204999999999986,30.5125,114.21149999999562,0.002700392103705411,0.031016245063966164,0.043190021435903496
RL-s4-b300-a1.00,BT-v3,100,0.5625,0.4647457014610555,0.6556301112630712,0.7777777777777778,0.775,1.192249999999999,29.80625,111.66274999999578,0.0007924292845257901,0.028421751738824753,0.03970100633128206
RL-s19-b300-a1.00,BT-v3,100,0.5575,0.45981875586782045,0.6509269918383762,0.8709677419354839,0.845,1.084249999999999,27.10625,115.08174999999557,0.0,0.030039073412147933,0.03531474843329545
RL-s7-b300-a1.00,BT-v3,100,0.545,0.44754263122988497,0.6391279539314865,0.8461538461538461,0.87,0.903999999999999,22.6,115.39649999999553,0.0,0.0324292635557444,0.03780480001040849
RL-s15-b300-a1.00,BT-v3,100,0.5375,0.4402050959229775,0.6320203917114986,0.7027027027027027,0.815,1.155499999999999,28.8875,114.02499999999563,0.0,0.031012199522285865,0.04333719659468675
RL-s17-b300-a1.00,BT-v3,100,0.5225,0.42559299091246955,0.6177423016682161,0.7142857142857143,0.895,0.6982499999999996,17.45625,114.06499999999562,0.0,0.026615656715590026,0.035637387817161345
RL-s9-b300-a1.00,BT-v3,100,0.52,0.4231657776522396,0.615354482419481,0.7,0.9,0.8084999999999996,20.2125,114.47349999999558,0.0,0.03577490503164865,0.045562074057515584
RL-s3-b300-a1.00,BT-v3,100,0.51,0.4134801193402717,0.6057800106955887,0.6428571428571429,0.93,0.7394999999999999,18.4875,115.44499999999555,0.0006738768718801995,0.029713756810642873,0.03785582383361211
BT-v3,BT-v3,100,0.5,0.4038315303659957,0.5961684696340044,0.5,0.97,0.46525,11.63125,108.9334999999958,0.0,0.0,0.009606444136757826
RL-s0-b300-a1.00,BT-v3,100,0.5,0.4038315303659957,0.5961684696340044,0.5,0.97,0.37749999999999995,9.4375,116.0929999999955,0.0005386855241264555,0.03703261093829649,0.042191884048176004
RL-s8-b300-a1.00,BT-v3,100,0.4975,0.40142517175424974,0.5937597957367851,0.4,0.975,0.38525,9.63125,116.30674999999547,0.0,0.03676343132461433,0.041537966703951275
RL-s18-b300-a1.00,BT-v3,100,0.495,0.39902112851159327,0.5913488064704766,0.3333333333333333,0.97,0.38224999999999987,9.55625,116.33424999999548,0.0,0.03327701236530074,0.03818364514733301
RL-s6-b300-a1.00,BT-v3,100,0.4925,0.39661940088890363,0.588935501584201,0.38461538461538464,0.935,0.6222499999999997,15.55625,117.12149999999544,0.0,0.027755627611111184,0.034612818814576916
RL-s2-b300-a1.00,BT-v3,100,0.49,0.3942199893044114,0.5865198806597284,0.25,0.96,0.56075,14.01875,117.37924999999542,0.0,0.02584570256480705,0.02985490134784804
RL-s5-b300-a1.00,BT-v3,100,0.49,0.3942199893044114,0.5865198806597284,0.16666666666666666,0.97,0.6752499999999998,16.88125,117.53974999999542,0.0,0.02996977724501194,0.042954751341048904
RL-s13-b300-a1.00,BT-v3,100,0.475,0.37987220115774883,0.5719774737526003,0.14285714285714285,0.93,0.52575,13.14375,115.84649999999552,0.0,0.031059139810314988,0.03430013698559424
BT-v1,BT-v3,100,0.38,0.2909759925247873,0.47790244704488916,0.0,0.76,0.009250000000000001,0.23125,97.20399999999641,0.002281367590392992,0.0,0.00497290965073082
