cond,phase,item,situation,answer_bank,answer_g,raw_bank_deg,raw_load_cmd,row_index
RL-s4-b300-a1.00,학습,11,"상대 거리 1397 m, 내 기수에서 우 57° 아래 5°, 애스펙트각 128° (0°=내가 상대 후방), 접근률 +192 m/s, 상대보다 +368 m, 내 고도 3490 m, 속도 149 m/s, 내 뱅크 +93°, HP 나 92 / 상대 79, 경과 57 s",우,중간(3–6G),92.89557719913263,0.997652179080981,21320
RL-s4-b300-a1.00,학습,12,"상대 거리 1335 m, 내 기수에서 좌 118° 아래 52°, 애스펙트각 123° (0°=내가 상대 후방), 접근률 +6 m/s, 상대보다 +754 m, 내 고도 5486 m, 속도 119 m/s, 내 뱅크 -77°, HP 나 100 / 상대 71, 경과 54 s",좌,낮음(<3G),-76.68976755350486,0.995289356943886,1473
RL-s4-b300-a1.00,시험,13,"상대 거리 1685 m, 내 기수에서 우 47° 아래 7°, 애스펙트각 99° (0°=내가 상대 후방), 접근률 +129 m/s, 상대보다 +300 m, 내 고도 3281 m, 속도 148 m/s, 내 뱅크 +92°, HP 나 91 / 상대 86, 경과 45 s",우,중간(3–6G),93.38665821483868,0.9987528132116992,26930
RL-s4-b300-a1.00,시험,14,"상대 거리 1028 m, 내 기수에서 우 129° 위 3°, 애스펙트각 19° (0°=내가 상대 후방), 접근률 -272 m/s, 상대보다 -97 m, 내 고도 4399 m, 속도 171 m/s, 내 뱅크 +77°, HP 나 90 / 상대 89, 경과 14 s",우,중간(3–6G),76.58785982696578,0.999602662918902,13893
RL-s4-b300-a1.00,시험,15,"상대 거리 916 m, 내 기수에서 좌 133° 아래 40°, 애스펙트각 140° (0°=내가 상대 후방), 접근률 +17 m/s, 상대보다 +467 m, 내 고도 6592 m, 속도 135 m/s, 내 뱅크 -59°, HP 나 100 / 상대 100, 경과 92 s",좌,낮음(<3G),-58.688006648688095,0.9975369658864836,19092
RL-s4-b300-a1.00,시험,16,"상대 거리 1061 m, 내 기수에서 우 34° 위 1°, 애스펙트각 118° (0°=내가 상대 후방), 접근률 +197 m/s, 상대보다 +258 m, 내 고도 2020 m, 속도 148 m/s, 내 뱅크 +93°, HP 나 100 / 상대 100, 경과 117 s",우,중간(3–6G),92.53421275842979,0.9953605030120383,10800
RL-s4-b300-a1.00,시험,17,"상대 거리 1958 m, 내 기수에서 좌 66° 아래 40°, 애스펙트각 92° (0°=내가 상대 후방), 접근률 +36 m/s, 상대보다 +694 m, 내 고도 4840 m, 속도 124 m/s, 내 뱅크 -94°, HP 나 100 / 상대 48, 경과 43 s",좌,낮음(<3G),-93.15712561250663,0.9962416569804484,32127
RL-s4-b300-a1.00,시험,18,"상대 거리 691 m, 내 기수에서 좌 131° 아래 20°, 애스펙트각 70° (0°=내가 상대 후방), 접근률 -139 m/s, 상대보다 +239 m, 내 고도 4567 m, 속도 151 m/s, 내 뱅크 -54°, HP 나 100 / 상대 100, 경과 29 s",좌,중간(3–6G),-53.53684561207384,0.9974350634388917,146
RL-s4-b300-a1.00,시험,19,"상대 거리 2144 m, 내 기수에서 우 76° 아래 13°, 애스펙트각 63° (0°=내가 상대 후방), 접근률 -58 m/s, 상대보다 +11 m, 내 고도 3775 m, 속도 166 m/s, 내 뱅크 +82°, HP 나 100 / 상대 100, 경과 12 s",우,중간(3–6G),84.24474422379889,0.9995649832362145,30211
RL-s4-b300-a1.00,시험,20,"상대 거리 1798 m, 내 기수에서 좌 89° 아래 43°, 애스펙트각 124° (0°=내가 상대 후방), 접근률 +79 m/s, 상대보다 +850 m, 내 고도 5619 m, 속도 118 m/s, 내 뱅크 -88°, HP 나 100 / 상대 91, 경과 74 s",좌,낮음(<3G),-87.00496512620334,0.9960913675319155,28715
RL-s4-b300-a1.00,시험,21,"상대 거리 1428 m, 내 기수에서 우 102° 아래 8°, 애스펙트각 49° (0°=내가 상대 후방), 접근률 -130 m/s, 상대보다 +24 m, 내 고도 2538 m, 속도 152 m/s, 내 뱅크 +77°, HP 나 81 / 상대 90, 경과 116 s",우,중간(3–6G),78.32720093670883,0.9995962541540184,1181
RL-s4-b300-a1.00,시험,22,"상대 거리 1445 m, 내 기수에서 좌 45° 아래 29°, 애스펙트각 122° (0°=내가 상대 후방), 접근률 +175 m/s, 상대보다 +826 m, 내 고도 5003 m, 속도 134 m/s, 내 뱅크 -87°, HP 나 100 / 상대 71, 경과 31 s",좌,중간(3–6G),-87.65042385184206,0.995208859082815,23595
RL-s4-b300-a1.00,시험,23,"상대 거리 1287 m, 내 기수에서 좌 143° 아래 54°, 애스펙트각 125° (0°=내가 상대 후방), 접근률 -12 m/s, 상대보다 +678 m, 내 고도 6490 m, 속도 116 m/s, 내 뱅크 -77°, HP 나 99 / 상대 100, 경과 88 s",좌,낮음(<3G),-76.25788011336084,0.9965319079712369,25637
RL-s4-b300-a1.00,시험,24,"상대 거리 729 m, 내 기수에서 좌 69° 아래 33°, 애스펙트각 135° (0°=내가 상대 후방), 접근률 +167 m/s, 상대보다 +531 m, 내 고도 4997 m, 속도 139 m/s, 내 뱅크 -79°, HP 나 100 / 상대 91, 경과 55 s",좌,중간(3–6G),-74.83415394192026,0.9931894893041712,28623
RL-s4-b300-a1.00,시험,25,"상대 거리 1368 m, 내 기수에서 좌 133° 아래 54°, 애스펙트각 118° (0°=내가 상대 후방), 접근률 -21 m/s, 상대보다 +654 m, 내 고도 5884 m, 속도 119 m/s, 내 뱅크 -80°, HP 나 100 / 상대 88, 경과 110 s",좌,낮음(<3G),-80.20576483347553,0.9963707359009657,22789
RL-s4-b300-a1.00,시험,26,"상대 거리 1038 m, 내 기수에서 좌 151° 아래 54°, 애스펙트각 129° (0°=내가 상대 후방), 접근률 -25 m/s, 상대보다 +581 m, 내 고도 7110 m, 속도 119 m/s, 내 뱅크 -69°, HP 나 100 / 상대 100, 경과 55 s",좌,낮음(<3G),-68.38637784124357,0.9965710816284261,17706
RL-s4-b300-a1.00,시험,27,"상대 거리 596 m, 내 기수에서 우 18° 위 5°, 애스펙트각 135° (0°=내가 상대 후방), 접근률 +261 m/s, 상대보다 +183 m, 내 고도 2791 m, 속도 158 m/s, 내 뱅크 +86°, HP 나 100 / 상대 100, 경과 37 s",우,중간(3–6G),83.80272830321208,0.9652133021625064,6194
RL-s4-b300-a1.00,시험,28,"상대 거리 375 m, 내 기수에서 우 137° 위 27°, 애스펙트각 17° (0°=내가 상대 후방), 접근률 -265 m/s, 상대보다 -79 m, 내 고도 2577 m, 속도 165 m/s, 내 뱅크 +54°, HP 나 100 / 상대 100, 경과 40 s",우,높음(>6G),58.234382593343426,0.9996108302906878,6211
RL-s4-b300-a1.00,시험,29,"상대 거리 1219 m, 내 기수에서 좌 147° 아래 56°, 애스펙트각 120° (0°=내가 상대 후방), 접근률 -32 m/s, 상대보다 +575 m, 내 고도 6339 m, 속도 120 m/s, 내 뱅크 -73°, HP 나 99 / 상대 100, 경과 85 s",좌,낮음(<3G),-75.17712018035317,0.9964064331463034,25622
RL-s4-b300-a1.00,시험,30,"상대 거리 1836 m, 내 기수에서 좌 123° 아래 51°, 애스펙트각 121° (0°=내가 상대 후방), 접근률 +6 m/s, 상대보다 +900 m, 내 고도 7196 m, 속도 120 m/s, 내 뱅크 -81°, HP 나 100 / 상대 100, 경과 73 s",좌,낮음(<3G),-80.8487942952568,0.996520679102587,29915
RL-s4-b300-a1.00,시험,31,"상대 거리 1671 m, 내 기수에서 좌 123° 아래 45°, 애스펙트각 82° (0°=내가 상대 후방), 접근률 -85 m/s, 상대보다 +195 m, 내 고도 4321 m, 속도 133 m/s, 내 뱅크 -60°, HP 나 100 / 상대 90, 경과 53 s",좌,중간(3–6G),-62.19149539559896,0.9967585685018171,19495
RL-s4-b300-a1.00,시험,32,"상대 거리 835 m, 내 기수에서 좌 163° 아래 45°, 애스펙트각 134° (0°=내가 상대 후방), 접근률 -32 m/s, 상대보다 +401 m, 내 고도 8483 m, 속도 124 m/s, 내 뱅크 -60°, HP 나 54 / 상대 100, 경과 102 s",좌,낮음(<3G),-60.01330244265842,0.9981634832367305,17938
