opponent,cond_a,cond_b,mean_a,mean_b,diff,n,p_raw,p_holm,significant
BT-v2,HYB-s0-b100-a0.50,RL-s0-b0-a1.00,0.5375,0.4375,0.09999999999999998,100,0.0020142203583030393,0.3303321387616984,False
BT-v2,HYB-s0-b100-a0.50,RL-s0-b100-a1.00,0.5375,0.45,0.08749999999999997,100,0.011324543065080015,1.0,False
BT-v2,HYB-s0-b100-a0.50,RL-s0-b200-a1.00,0.5375,0.6625,-0.125,100,0.0002797011306156493,0.05258381255574207,False
BT-v2,HYB-s0-b100-a0.50,RL-s0-b300-a1.00,0.5375,0.72,-0.1825,100,7.766203826879451e-07,0.00017862268801822735,True
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b200-a0.25,0.58,0.51,0.06999999999999995,100,0.01973677868636273,1.0,False
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b200-a0.50,0.58,0.55,0.029999999999999916,100,0.20480627557352582,1.0,False
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b200-a0.75,0.58,0.6425,-0.0625,100,0.012174615713116652,1.0,False
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b300-a0.25,0.58,0.53,0.04999999999999993,100,0.09771275005463059,1.0,False
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b300-a0.50,0.58,0.6,-0.020000000000000018,100,0.3851065168240049,1.0,False
BT-v2,HYB-s0-b100-a0.75,HYB-s0-b300-a0.75,0.58,0.7025,-0.12250000000000005,100,4.116606540038115e-06,0.0009056534388083853,True
BT-v2,HYB-s0-b100-a0.75,RL-s0-b0-a1.00,0.58,0.4375,0.14249999999999996,100,3.7417231097813437e-05,0.007745366837247382,True
BT-v2,HYB-s0-b100-a0.75,RL-s0-b100-a1.00,0.58,0.45,0.12999999999999995,100,0.0005188666812411522,0.09495260266713086,False
BT-v2,HYB-s0-b100-a0.75,RL-s0-b200-a1.00,0.58,0.6625,-0.08250000000000002,100,0.003206566915890822,0.4938981750278203,False
BT-v2,HYB-s0-b100-a0.75,RL-s0-b300-a1.00,0.58,0.72,-0.14,100,7.468156217165444e-08,1.784889335902541e-05,True
BT-v2,HYB-s0-b200-a0.25,HYB-s0-b200-a0.50,0.51,0.55,-0.040000000000000036,100,0.06385730714050439,1.0,False
BT-v2,HYB-s0-b200-a0.25,HYB-s0-b200-a0.75,0.51,0.6425,-0.13249999999999995,100,8.308499523840533e-07,0.0001902646390959482,True
BT-v2,HYB-s0-b200-a0.25,HYB-s0-b300-a0.25,0.51,0.53,-0.020000000000000018,100,0.26623664209414555,1.0,False
BT-v2,HYB-s0-b200-a0.25,HYB-s0-b300-a0.50,0.51,0.6,-0.08999999999999997,100,0.0006490391577493369,0.11812512671037932,False
BT-v2,HYB-s0-b200-a0.25,HYB-s0-b300-a0.75,0.51,0.7025,-0.1925,100,1.0901856760653671e-08,2.716407547400176e-06,True
BT-v2,HYB-s0-b200-a0.25,RL-s0-b0-a1.00,0.51,0.4375,0.07250000000000001,100,0.010474715268632698,1.0,False
BT-v2,HYB-s0-b200-a0.25,RL-s0-b100-a1.00,0.51,0.45,0.06,100,0.10605011060802264,1.0,False
BT-v2,HYB-s0-b200-a0.25,RL-s0-b200-a1.00,0.51,0.6625,-0.15249999999999997,100,2.0361196039851924e-06,0.0004581269108966683,True
BT-v2,HYB-s0-b200-a0.25,RL-s0-b300-a1.00,0.51,0.72,-0.20999999999999996,100,4.413072474806719e-10,1.1694642058237805e-07,True
BT-v2,HYB-s0-b200-a0.50,HYB-s0-b200-a0.75,0.55,0.6425,-0.09249999999999992,100,8.407822368898227e-05,0.016815644737796454,True
BT-v2,HYB-s0-b200-a0.50,HYB-s0-b300-a0.25,0.55,0.53,0.020000000000000018,100,0.3930689732929207,1.0,False
BT-v2,HYB-s0-b200-a0.50,HYB-s0-b300-a0.50,0.55,0.6,-0.04999999999999993,100,0.021782692890768198,1.0,False
BT-v2,HYB-s0-b200-a0.50,HYB-s0-b300-a0.75,0.55,0.7025,-0.15249999999999997,100,3.1951255077048735e-08,7.796106238799892e-06,True
BT-v2,HYB-s0-b200-a0.50,RL-s0-b0-a1.00,0.55,0.4375,0.11250000000000004,100,3.5445003453377995e-05,0.007372560718302623,True
BT-v2,HYB-s0-b200-a0.50,RL-s0-b100-a1.00,0.55,0.45,0.10000000000000003,100,0.003526959319328957,0.5325708572186725,False
BT-v2,HYB-s0-b200-a0.50,RL-s0-b200-a1.00,0.55,0.6625,-0.11249999999999993,100,1.2563557666394039e-05,0.0027137284559411124,True
BT-v2,HYB-s0-b200-a0.50,RL-s0-b300-a1.00,0.55,0.72,-0.16999999999999993,100,4.4924982613707976e-09,1.1500795549109242e-06,True
BT-v2,HYB-s0-b200-a0.75,HYB-s0-b300-a0.25,0.6425,0.53,0.11249999999999993,100,4.0359554824509806e-05,0.00831406829384902,True
BT-v2,HYB-s0-b200-a0.75,HYB-s0-b300-a0.50,0.6425,0.6,0.04249999999999998,100,0.1159004676221716,1.0,False
BT-v2,HYB-s0-b200-a0.75,HYB-s0-b300-a0.75,0.6425,0.7025,-0.06000000000000005,100,0.009313250592246154,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s0-b0-a1.00,0.6425,0.4375,0.20499999999999996,100,2.255629408467058e-09,5.842080167929681e-07,True
BT-v2,HYB-s0-b200-a0.75,RL-s0-b100-a1.00,0.6425,0.45,0.19249999999999995,100,6.6007298198995e-07,0.00015247685883967846,True
BT-v2,HYB-s0-b200-a0.75,RL-s0-b200-a1.00,0.6425,0.6625,-0.020000000000000018,100,0.36607059610253645,1.0,False
BT-v2,HYB-s0-b200-a0.75,RL-s0-b300-a1.00,0.6425,0.72,-0.07750000000000001,100,0.0004978080528221868,0.09159668171928237,False
BT-v2,HYB-s0-b300-a0.25,HYB-s0-b300-a0.50,0.53,0.6,-0.06999999999999995,100,0.005162871222165962,0.7382905847697326,False
BT-v2,HYB-s0-b300-a0.25,HYB-s0-b300-a0.75,0.53,0.7025,-0.1725,100,5.18810793505878e-08,1.2607102282192835e-05,True
BT-v2,HYB-s0-b300-a0.25,RL-s0-b0-a1.00,0.53,0.4375,0.09250000000000003,100,0.0027520097706482155,0.43481754376241805,False
BT-v2,HYB-s0-b300-a0.25,RL-s0-b100-a1.00,0.53,0.45,0.08000000000000002,100,0.008393490912630466,1.0,False
